,Raw,ROS,Jittering,Time Warping,SMOTE,ADASYN
Haptics,0.4935064935064935,0.4675324675324675,0.487012987012987,0.487012987012987,0.5,0.44155844155844154
Herring,0.625,0.6875,0.59375,0.75,0.625,0.625
HandOutlines,0.9081081081081082,0.918918918918919,0.918918918918919,0.918918918918919,0.9027027027027027,0.9135135135135135
FacesUCR,0.9560975609756097,0.9482926829268292,0.9463414634146341,0.9551219512195122,0.9639024390243902,0.9551219512195122
ECGFiveDays,0.9976798143851509,0.9721577726218097,0.9907192575406032,0.9976798143851509,0.974477958236659,1.0
FaceFour,0.9545454545454546,0.9772727272727273,0.9772727272727273,0.9545454545454546,0.9772727272727273,0.9772727272727273
ECG200,0.92,0.9,0.92,0.9,0.9,0.92
InlineSkate,0.38545454545454544,0.3709090909090909,0.36363636363636365,0.4,0.3890909090909091,0.3890909090909091
ECG5000,0.9337777777777778,0.9373333333333334,0.94,0.9382222222222222,0.9417777777777778,0.9386666666666666
